ledger_id,customer_id,statement_date,ledger_date,amount,type_id,reference,ledger_order
10024,89502,2/1/2014,1/7/2014,266.59,1,,1800
10025,12523,2/1/2014,1/7/2014,64.57,1,jacobsen,1801
10029,13103,2/1/2014,1/7/2014,135.25,1,,1806
10036,2205,2/1/2014,1/8/2014,436.63,1,brucher,1813
10037,60107,2/1/2014,1/8/2014,174.1,1,,1816
10040,89502,2/1/2014,1/8/2014,61.41,1,,1819
10047,13103,2/1/2014,1/8/2014,53.69,1,,1826
10058,2205,2/1/2014,1/9/2014,63.13,1,borney,1832
10059,28703,2/1/2014,1/9/2014,96.78,1,shop,1835
10062,67503,2/1/2014,1/9/2014,62.6,1,,1839
10074,2205,2/1/2014,1/10/2014,28.41,1,albanese,1854
10075,2205,2/1/2014,1/10/2014,986.55,1,personal,1856
10085,84502,2/1/2014,1/10/2014,6.59,1,,1871
10096,2205,2/1/2014,1/13/2014,403.18,1,s. glen,1885
10098,50015,2/1/2014,1/13/2014,200.63,1,,1888
10100,28503,2/1/2014,1/6/2014,135.71,1,C,1892
10104,21020,2/1/2014,1/13/2014,1824.57,1,pointvw,1897
10105,11803,2/1/2014,1/13/2014,219.5,2,142057t,1898
10113,13620,2/1/2014,1/13/2014,-2536.29,3,,1907
10118,40004,2/1/2014,1/14/2014,200.09,1,culver lk,1914
10122,89502,2/1/2014,1/14/2014,643.5,1,,1920
10126,13103,2/1/2014,1/14/2014,38.52,1,,1924
10127,37004,2/1/2014,1/14/2014,10.36,1,,1926
10133,39021,2/1/2014,1/15/2014,12.9,1,,1932
10139,20703,2/1/2014,1/15/2014,37.66,1,,1938
10147,13103,2/1/2014,1/15/2014,-924.43,3,1-1 STMNT,1947
10149,11011,2/1/2014,1/15/2014,102.72,1,,1948
10150,2501,2/1/2014,1/15/2014,240.75,1,,1949
10151,89502,2/1/2014,1/16/2014,-343.1,1,,1950
10162,2205,2/1/2014,1/16/2014,930.84,1,,1962
10163,21020,2/1/2014,1/16/2014,192.6,1," """,1963
10165,21020,2/1/2014,1/16/2014,38.46,1,,1965
10173,18520,2/1/2014,1/16/2014,227.91,1,,1976
10180,21020,2/1/2014,1/17/2014,560.95,1,,1981
10182,12523,2/1/2014,1/17/2014,107,1,,1985
10189,15804,2/1/2014,1/17/2014,346.34,1,,1995
10191,2205,2/1/2014,1/17/2014,164.41,1,personal,1996
10194,37004,2/1/2014,1/17/2014,15.08,1,,1998
10199,13103,2/1/2014,1/20/2014,60.65,1,,2004
10200,11803,2/1/2014,1/20/2014,204.6,2,142134r,2005
10211,25408,2/1/2014,1/20/2014,71.16,1,,2015
10212,28403,2/1/2014,1/20/2014,65,1,docks,2016
10220,20103,2/1/2014,1/21/2014,452.61,1,,2023
10222,28503,2/1/2014,1/21/2014,409.6,1,C,2025
10229,38004,2/1/2014,1/22/2014,79.98,1,,2038
10239,13103,2/1/2014,1/22/2014,4.33,1,,2048
10241,20103,2/1/2014,1/22/2014,77.04,1,,2050
10244,2205,2/1/2014,1/23/2014,218.25,1,home,2053
10245,28503,2/1/2014,1/23/2014,41.73,1,D,2055
10255,13103,2/1/2014,1/23/2014,7.6,1,,2064
10257,2205,2/1/2014,1/23/2014,23.22,1,home,2067
10258,89502,2/1/2014,1/24/2014,414.49,1,,2068
10261,2205,2/1/2014,1/24/2014,74.53,1,home,2070
10263,28503,2/1/2014,1/24/2014,208.86,1,C,2071
10266,80506,2/1/2014,1/24/2014,15.14,1,,2076
10279,12523,2/1/2014,1/27/2014,22.1,1,,2087
10289,30008,2/1/2014,1/27/2014,-150,3,,2099
10295,26024,2/1/2014,1/27/2014,-823.9,3,,2110
10314,70006,2/1/2014,1/28/2014,-1257.33,3,,2126
35,67008,2/1/2014,1/31/2014,12.03,5,,31562
36285,90207,2/1/2014,1/17/2014,2420.29,1,,32919
36286,2116,2/1/2014,1/20/2014,4633.45,1,,32920
36289,2116,2/1/2014,1/27/2014,10960.36,1,,32926
46,46503,2/1/2014,1/31/2014,130.71,5,,43373
95365,52606,2/1/2014,12/20/2013,6.69,1,,81444
95452,46017,2/1/2014,12/30/2013,182.3,2,fire house,81551
95470,21020,2/1/2014,12/31/2013,31.24,1,,81571
95472,13103,2/1/2014,12/30/2013,267.05,1,,81573
95475,28703,2/1/2014,12/31/2013,199.09,1,shop,81576
95478,7521,2/1/2014,1/2/2014,29.37,1,,81579
95479,13103,2/1/2014,1/2/2014,157.5,1,,81581
95483,34005,2/1/2014,1/2/2014,171.2,1,,81585
95485,28703,2/1/2014,1/2/2014,196.88,1,shop,81590
95493,70006,2/1/2014,1/2/2014,212.23,1,,81603
95498,40004,2/1/2014,1/3/2014,95.98,1,,81613
95282,26024,1/1/2014,12/18/2013,3601.52,2,,81346
95206,17702,1/1/2014,12/10/2013,-315.97,3,,81262
95240,25001,1/1/2014,12/12/2013,-200,3,,81299
95242,28403,1/1/2014,12/12/2013,-55.75,3,,81302
95243,28503,1/1/2014,12/12/2013,-62.3,3,,81303
95244,28303,1/1/2014,12/12/2013,-28.68,3,,81304
95246,28103,1/1/2014,12/12/2013,-73.03,3,,81306
95278,85002,1/1/2014,12/14/2013,-425.44,3,,81339
95324,89502,1/1/2014,12/18/2013,-19000,3,,81389
95369,13203,1/1/2014,12/13/2013,-93.21,3,,81448
36272,17214,1/1/2014,12/12/2013,9252.25,1,seminole,32901
95007,13514,1/1/2014,11/26/2013,65.81,1,,81030
95036,17512,1/1/2014,11/27/2013,171.2,1,,81060
95064,17512,1/1/2014,11/23/2013,549.98,1,,81090
95120,27912,1/1/2014,12/4/2013,561.63,1,,81159
95132,17214,1/1/2014,12/4/2013,861.93,1,seminole,81176
95147,20512,1/1/2014,12/5/2013,387.5,2,,81191
95180,27912,1/1/2014,12/7/2013,125.46,1,,81230
95371,17214,1/1/2014,12/20/2013,279.27,1,patel,81451
95415,27912,1/1/2014,12/26/2013,198.08,1,,81502
95416,17214,1/1/2014,12/26/2013,390.34,1,pine st,81503
95429,17214,1/1/2014,12/27/2013,597.6,1,,81519
95440,17512,1/1/2014,12/21/2013,0.54,1,,81531
95454,37004,1/1/2014,12/18/2013,71.8,1,,81555
95455,37004,1/1/2014,12/30/2013,-400,3,,81557
95464,2205,1/1/2014,12/31/2013,-4486,3,,81565
95471,15101,1/1/2014,12/31/2013,-147.13,3,,81572
95489,14003,1/1/2014,1/2/2014,-307.6,3,,81596
95490,25014,1/1/2014,1/2/2014,-42,3,,81598
95265,38920,1/1/2014,12/13/2013,-2579.87,3,,81323
95267,75119,1/1/2014,12/13/2013,-363.59,3,,81327
95275,28424,1/1/2014,12/14/2013,-62.09,3,,81336
95326,56021,1/1/2014,12/18/2013,-96.76,3,,81393
95356,50023,1/1/2014,12/19/2013,-60.99,3,,81433
95357,11720,1/1/2014,12/19/2013,-1000,3,,81434
95376,62519,1/1/2014,12/20/2013,-281.75,3,,81458
95377,52021,1/1/2014,12/20/2013,-1173.61,3,,81459
95318,60019,1/1/2014,12/20/2013,-250,3,,81379
13,5006,1/1/2014,12/24/2013,-8.97,4,,5243
36280,84502,1/1/2014,12/26/2013,130.15,1,,32914
95019,10206,1/1/2014,11/26/2013,131.67,1,layton,81043
95021,1006,1/1/2014,11/26/2013,64.2,1,,81046
95071,78006,1/1/2014,12/2/2013,26.75,1,,81095
95073,34005,1/1/2014,12/2/2013,111.28,1,,81096
95077,70006,1/1/2014,12/2/2013,171.09,1,kaufman,81105
95093,70006,1/1/2014,12/3/2013,121.39,1,,81126
95100,40004,1/1/2014,12/3/2013,45.39,1,porter,81136
95135,40004,1/1/2014,12/5/2013,13.91,1,golf vw,81177
95137,78006,1/1/2014,12/5/2013,169.07,1,,81181
95168,40004,1/1/2014,12/6/2013,56.18,1,puglio,81217
95199,40004,1/1/2014,12/9/2013,128.4,1,personal,81254
95210,70006,1/1/2014,12/11/2013,201.64,1,morris,81266
95237,40004,1/1/2014,12/12/2013,3405.81,1,culvers lk,81297
95239,40004,1/1/2014,12/12/2013,4311.03,1," """,81298
95263,34005,1/1/2014,12/12/2013,345.82,1,,81321
95291,40004,1/1/2014,12/16/2013,-18,1,,81355
95424,17702,1/1/2014,12/27/2013,228.55,1,,81512
95435,35001,1/1/2014,12/27/2013,56.71,1,,81524
45,46503,1/1/2014,12/31/2013,128.78,5,,42215
94961,28104,1/1/2014,11/22/2013,15.73,1,,80973
95041,37004,1/1/2014,11/27/2013,78.28,1,,81066
95148,28104,1/1/2014,12/5/2013,53.5,1,,81193
95209,67703,1/1/2014,12/10/2013,156,1,,81265
95228,13103,1/1/2014,12/11/2013,728.4,1,,81285
95233,28104,1/1/2014,12/12/2013,5.35,1,,81291
95272,38004,1/1/2014,12/14/2013,71.16,1,,81334
95315,13103,1/1/2014,12/18/2013,411.84,1,,81373
95327,37004,1/1/2014,12/18/2013,103.46,1,,81394
95328,28503,1/1/2014,12/18/2013,96.3,1,,81396
95339,37004,1/1/2014,12/19/2013,98.87,1,,81409
95346,28104,1/1/2014,12/19/2013,144.4,1,,81421
95361,37004,1/1/2014,12/20/2013,98.87,1,,81438
*95188,22516,1/1/2014,12/11/2013,-7.06,4,,1365
95130,67017,1/1/2014,12/4/2013,-475,1,,81173
95188,22516,1/1/2014,12/11/2013,-800,3,,81241
95020,12120,1/1/2014,11/26/2013,136.46,2,,81045
95474,35024,1/1/2014,12/31/2013,-300,3,,81575
10072,80506,1/1/2014,1/9/2014,-20000,3,deposit,1853
95402,80506,1/1/2014,12/24/2013,140.76,1,,81487
95432,80506,1/1/2014,12/27/2013,2462.66,1,,81522
95434,80506,1/1/2014,12/27/2013,120.38,1,,81523
95447,80506,1/1/2014,12/28/2013,21.4,1,,81543
95456,80506,1/1/2014,12/30/2013,339.78,1,,81559
95457,80506,1/1/2014,12/30/2013,304.58,1,,81560
95482,80506,1/1/2014,1/2/2014,275.74,1,,81584
95027,47501,1/1/2014,11/26/2013,24.02,1,,81053
95091,25001,1/1/2014,12/2/2013,336.41,1,,81122
95092,2501,1/1/2014,12/2/2013,191.74,1,hopt,81124
95103,2501,1/1/2014,12/3/2013,42.48,1,reichant,81139
95203,88501,1/1/2014,12/10/2013,253.46,1,,81259
95212,2501,1/1/2014,12/11/2013,74.09,1,culvers lk,81268
95226,15101,1/1/2014,12/11/2013,8.56,1,,81282
95252,17702,1/1/2014,12/12/2013,26.22,1,,81313
95276,7502,1/1/2014,12/14/2013,65.89,1,,81337
95295,88501,1/1/2014,12/16/2013,154.62,1,,81359
95340,8502,1/1/2014,12/19/2013,386.86,1,,81410
95367,2501,1/1/2014,12/20/2013,196.24,1,ms lotta,81445
95385,11411,1/1/2014,12/21/2013,-21000,3,,81470
95397,4114,1/1/2014,12/23/2013,-165.96,3,,81481
95401,70006,1/1/2014,12/24/2013,-5000,3,,81486
95405,40004,1/1/2014,12/24/2013,-8835.05,3,,81490
95406,12007,1/1/2014,12/24/2013,-1029.34,3,,81492
95411,19003,1/1/2014,12/26/2013,-1554.52,3,,81497
95413,17214,1/1/2014,12/26/2013,-74.9,3,,81499
95442,40115,1/1/2014,12/28/2013,-67.91,3,,81534
95085,1006,1/1/2014,12/2/2013,-2342.66,3,,81112
95095,19803,1/1/2014,12/3/2013,-40.42,3,,81129
95096,2205,1/1/2014,12/3/2013,-2858.49,3,,81130
95125,15101,1/1/2014,12/4/2013,-109.68,3,,81167
95127,11011,1/1/2014,12/4/2013,-290.02,3,,81169
95128,99802,1/1/2014,12/4/2013,-1072.3,3,,81170
95164,67503,1/1/2014,12/6/2013,-1272.51,3,,81212
95170,19514,1/1/2014,12/6/2013,-69.55,3,,81221
95171,37504,1/1/2014,12/6/2013,-135.55,3,,81223
95172,20010,1/1/2014,12/6/2013,-79.05,3,,81224
95181,27912,1/1/2014,12/7/2013,-203.34,3,,81231
95182,67703,1/1/2014,12/7/2013,-446.25,3,,81233
95183,37510,1/1/2014,12/7/2013,-159.04,3,,81234
95184,38004,1/1/2014,12/7/2013,-471.87,3,,81236
95195,34005,1/1/2014,12/9/2013,-1833.03,3,,81249
*95151,21020,1/1/2014,12/5/2013,-62.87,4,,1364
*95201,13011,1/1/2014,12/10/2013,-47.17,4,,1366
*95255,13008,1/1/2014,12/13/2013,-100,4,donation,1367
12,24014,1/1/2014,12/31/2013,30,5,,4133
15644,28003,1/1/2014,12/4/2013,32.1,1,,8409
21425,28003,1/1/2014,12/4/2013,75,1,,16371
31,21515,1/1/2014,12/31/2013,10.89,5,,28183
34,67008,1/1/2014,12/31/2013,11.85,5,,30502
36270,25308,1/1/2014,12/12/2013,295.29,1,,32897
36273,2116,1/1/2014,12/12/2013,5949.15,1,,32903
36274,2116,1/1/2014,12/13/2013,6832.3,1,,32905
36276,2116,1/1/2014,12/19/2013,5739.13,1,,32907
36277,70006,1/1/2014,12/19/2013,231.91,1,bill,32909
36278,46017,1/1/2014,12/26/2013,35.5,2,firehouse,32911
36279,2116,1/1/2014,12/26/2013,2304.49,1,,32912
94490,26024,1/1/2014,11/25/2013,823.9,1,edgemere,80456
94790,5010,1/1/2014,10/13/2013,111.02,1,,80792
95003,13011,1/1/2014,11/25/2013,27.39,1,,81024
95012,2516,1/1/2014,11/26/2013,77.04,1,,81036
95015,11420,1/1/2014,11/26/2013,30.26,1,,81039
95022,28403,1/1/2014,11/26/2013,176.1,1,,81047
95025,28403,1/1/2014,11/26/2013,44.19,1,,81050
95030,21020,1/1/2014,11/27/2013,82.18,1,,81055
95035,13011,1/1/2014,11/27/2013,21.35,1,,81058
95038,66117,1/1/2014,11/27/2013,69.55,1,,81062
95042,30008,1/1/2014,11/26/2013,11.77,1,,81067
95043,85002,1/1/2014,11/29/2013,63.58,1,,81068
95048,44419,1/1/2014,11/29/2013,32.64,1,,81072
95050,16012,1/1/2014,11/29/2013,14.93,1,,81073
95051,19002,1/1/2014,11/29/2013,880.05,1,,81075
95058,78006,1/1/2014,11/26/2013,-1265.99,3,,81083
95063,73510,1/1/2014,11/30/2013,40.93,1,gabe,81088
95066,39021,1/1/2014,11/30/2013,15.41,1,,81091
95074,73510,1/1/2014,12/2/2013,280.88,1,,81099
95076,21020,1/1/2014,12/2/2013,62.04,1,,81102
95078,28424,1/1/2014,12/2/2013,18.63,1,,81106
95081,21020,1/1/2014,12/2/2013,44.35,1,,81107
95082,2205,1/1/2014,12/2/2013,50.29,1,,81108
95084,52007,1/1/2014,12/2/2013,1015.43,1,,81110
95086,13103,1/1/2014,12/2/2013,-215.81,3,B,81113
95087,12512,1/1/2014,12/2/2013,-354.76,3,,81115
95088,66008,1/1/2014,12/2/2013,-134.6,3,,81117
95089,33320,1/1/2014,12/2/2013,197.95,1,,81118
95090,11620,1/1/2014,12/3/2013,259.38,1,,81120
95094,21020,1/1/2014,12/3/2013,142.1,1,,81127
95099,21020,1/1/2014,12/3/2013,-38.31,1,,81135
95101,11420,1/1/2014,12/3/2013,-688.15,3,,81137
95105,50023,1/1/2014,12/3/2013,234.22,1,,81143
95109,25123,1/1/2014,12/3/2013,-4000,3,,81148
95111,2205,1/1/2014,12/3/2013,8.78,1,mt. arling,81149
95112,21915,1/1/2014,12/4/2012,283.55,1,,81151
95113,89502,1/1/2014,12/4/2013,171.93,1,,81153
95114,2205,1/1/2014,12/4/2013,308.88,1,tomco,81154
95116,78521,1/1/2014,12/4/2013,-1162.48,3,,81155
95118,60107,1/1/2014,12/4/2013,2086.5,1,,81157
95123,20720,1/1/2014,12/4/2013,10346.9,1,PO2029,81163
95129,62519,1/1/2014,12/4/2013,-1451.05,3,,81171
95131,2205,1/1/2014,12/4/2013,16.05,1,tomco,81174
95139,2205,1/1/2014,12/5/2013,258.35,1,human chg,81182
95141,89502,1/1/2014,12/5/2013,-150,1,,81185
95143,25123,1/1/2014,12/5/2013,211.98,1,,81186
95144,35110,1/1/2014,12/5/2013,17.59,2,dog pound,81189
95149,16012,1/1/2014,12/5/2013,-54.3,1,,81195
95150,16012,1/1/2014,12/5/2013,-1071.38,3,,81196
95151,21020,1/1/2014,12/5/2013,-3300.52,3,,81198
95152,30915,1/1/2014,11/5/2013,-145.52,3,,81200
95156,44419,1/1/2014,12/5/2013,318.86,1,,81204
95157,25408,1/1/2014,12/6/2013,115.62,1,,81205
95158,41520,1/1/2014,12/6/2013,489.1,1,,81208
95165,2205,1/1/2014,12/6/2013,644.35,1,montville,81213
95166,39021,1/1/2014,12/6/2013,44.46,1,,81215
95167,39021,1/1/2014,12/6/2013,-37.25,3,,81216
95169,26320,1/1/2014,12/6/2013,-106.09,3,,81219
95187,66117,1/1/2014,12/9/2013,707.59,1,,81240
95189,28403,1/1/2014,12/9/2013,444.24,1,,81243
95197,28403,1/1/2014,12/9/2013,19.69,1,,81251
95201,13011,1/1/2014,12/10/2013,-2488.75,3,,81255
95202,75024,1/1/2014,12/10/2013,69.92,1,,81257
95204,16012,1/1/2014,12/10/2013,82.93,1,,81260
95213,46017,1/1/2014,12/11/2013,-7000,3,deposit,81271
95219,21020,1/1/2014,12/11/2013,12.84,1,,81274
95220,2205,1/1/2014,12/11/2013,254.05,1,albanese,81276
95225,78006,1/1/2014,12/11/2013,-195.82,3,,81281
95227,50023,1/1/2014,12/11/2013,169.49,1,,81284
95229,11803,1/1/2014,12/12/2013,-925.5,3,p,81286
95230,89502,1/1/2014,12/12/2013,77.84,1,,81288
95234,21915,1/1/2014,12/12/2013,-2839.5,3,,81293
95241,11411,1/1/2014,12/12/2013,-3852.58,3,,81300
95245,21811,1/1/2014,12/12/2013,-21.99,3,,81305
95247,61507,1/1/2014,12/12/2013,-1248.08,3,,81308
95250,16012,1/1/2014,12/12/2013,214,1,,81310
95251,13011,1/1/2014,12/12/2013,176.5,1,,81312
95255,13008,1/1/2014,12/13/2013,1704.5,2,,81315
95268,10016,1/1/2014,12/13/2013,27.29,1,no marylnd,81328
95269,16012,1/1/2014,12/13/2013,246.1,1,,81330
95270,12523,1/1/2014,12/13/2013,102.72,1,,81331
95271,16012,1/1/2014,12/13/2013,111.55,1,,81333
95280,19714,1/1/2014,12/17/2013,4516.47,1,,81341
95281,62519,1/1/2014,12/16/2013,50.93,1,,81343
95285,89502,1/1/2014,12/16/2013,866.38,1,,81349
95286,89502,1/1/2014,12/16/2013,21.67,1,,81351
95293,2205,1/1/2014,12/16/2013,119.39,1,ramos,81356
95297,2205,1/1/2014,12/17/2013,608.31,1,brocker,81360
95299,21020,1/1/2014,12/17/2013,10.7,1,,81361
95301,16012,1/1/2014,12/17/2013,157.29,1,,81363
95304,52021,1/1/2014,12/18/2013,-142.45,1,,81365
95307,28703,1/1/2014,12/17/2013,236.25,1,Ashp door,81367
95308,19002,1/1/2014,12/17/2013,-86.94,1,,81369
95312,21811,1/1/2014,12/18/2013,6.96,1,,81371
95316,21915,1/1/2014,12/18/2012,1096.63,1,,81376
95319,73510,1/1/2014,12/18/2013,-365.15,3,,81381
95320,66117,1/1/2014,12/18/2013,-542.44,3,,81383
95321,10016,1/1/2014,12/19/2013,-6318.14,3,,81384
95322,12512,1/1/2014,12/18/2013,-719.74,3,,81385
95323,40004,1/1/2014,12/18/2013,3091.71,1,culvers lk,81387
95325,28703,1/1/2014,12/11/2013,189.07,1,Ashp door,81390
95329,2116,1/1/2014,12/18/2013,160.5,1,,81397
95331,37004,1/1/2014,12/18/2013,-600,3,,81400
95336,2116,1/1/2014,12/19/2013,-29.45,1,,81403
95337,78006,1/1/2014,12/19/2013,948.45,1,,81406
95341,28104,1/1/2014,12/12/2013,-135,3,,81412
95342,28703,1/1/2014,12/19/2013,69.5,1,Ashp door,81414
95343,11111,1/1/2014,12/19/2013,90.84,1,,81416
95344,39021,1/1/2014,12/19/2013,33.29,1,,81419
95347,66117,1/1/2014,12/19/2013,308.72,1,,81423
95348,72008,1/1/2014,12/19/2013,41.9,2,F,81424
95350,11111,1/1/2014,12/19/2013,50.29,1,,81426
95353,2613,1/1/2014,12/19/2013,-22.63,3,,81428
95354,25208,1/1/2014,12/19/2013,-212.93,3,,81430
95355,2516,1/1/2014,12/19/2013,-85.16,3,,81431
95360,14514,1/1/2014,12/19/2013,28.89,1,,81437
95362,89502,1/1/2014,12/20/2013,-348.69,1,,81440
95363,70006,1/1/2014,12/20/2013,369.74,1,wilson,81442
95370,28403,1/1/2014,12/20/2013,57.78,1,,81449
95374,25014,1/1/2014,12/20/2013,-334.52,3,,81453
95378,11512,1/1/2014,12/12/2013,-8.5,3,,81460
95380,12512,1/1/2014,12/20/2013,12.73,1,,81462
95382,95024,1/1/2014,12/20/2013,194.54,1,,81466
95383,28703,1/1/2014,12/14/2013,57.98,1,Ashp door,81467
95387,2205,1/1/2014,12/23/2013,10.7,1,boonton,81472
95391,16012,1/1/2014,12/23/2013,95.5,1,,81475
95393,13011,1/1/2014,12/23/2013,0,1,,81477
95398,14003,1/1/2014,12/17/2013,54.87,1,,81483
95403,39021,1/1/2014,12/24/2013,154.83,1,,81488
95404,11411,1/1/2014,12/24/2013,37.45,1,,81489
95408,95024,1/1/2014,12/12/2013,57.46,1,,81494
95409,95024,1/1/2014,12/26/2013,-50,3,,81495
95412,33520,1/1/2014,12/26/2013,-1643,3,,81498
95417,12512,1/1/2014,12/27/2013,9.58,1,,81505
95419,39103,1/1/2014,12/27/2013,364.01,1,,81507
95420,25408,1/1/2014,12/27/2013,2633.98,1,,81508
95422,10016,1/1/2014,12/27/2013,369.79,1,loscano,81510
95425,28424,1/1/2014,12/27/2013,20.38,1,,81515
95439,73510,1/1/2014,12/28/2013,11.24,1,,81530
95441,53024,1/1/2014,12/28/2013,-1090.33,3,,81533
95443,7521,1/1/2014,12/28/2013,91.32,1,,81535
95444,11420,1/1/2014,12/28/2013,64.57,1,,81538
95449,28503,1/1/2014,12/30/2013,7.21,1,,81545
95450,11420,1/1/2014,12/30/2013,1244.56,1,,81547
95451,40115,1/1/2014,12/30/2013,41.3,1,,81550
95458,90008,1/1/2014,12/30/2013,-43.06,3,,81561
95488,13103,1/1/2014,12/2/2013,-378.55,3,12-1 STMNT,81593
*89650,89502,12/1/2013,1/9/2013,-4000,3,deposit,1283
89650,89502,12/1/2013,1/9/2013,-12000,3,deposit,75471
94199,89502,12/1/2013,10/15/2013,233.04,1,,80119
94223,89502,12/1/2013,10/15/2013,402.87,1,,80150
94271,89502,12/1/2013,10/7/2013,830.75,1,,80205
94276,89502,12/1/2013,10/17/2013,11216.6,1,,80210
94315,89502,12/1/2013,10/21/2013,7134.76,1,,80250
94358,89502,12/1/2013,10/22/2013,443.69,1,,80292
94537,39002,12/1/2013,10/30/2013,-152.2,3,,80517
94551,25001,12/1/2013,10/31/2013,-47.08,3,,80527
94564,15101,12/1/2013,11/1/2013,-1933.13,3,,80537
94648,2501,12/1/2013,11/6/2013,-5000,3,,80623
94671,2501,12/1/2013,11/7/2013,-1661.16,3,,80654
94674,8502,12/1/2013,11/7/2013,-184.9,3,,80656
94675,85002,12/1/2013,11/7/2013,-25.39,3,,80657
94706,89502,12/1/2013,11/8/2013,-4261.71,3,,80695
94785,82602,12/1/2013,11/13/2013,-254.29,3,,80783
94550,17214,12/1/2013,10/31/2013,-749,3,,80526
94587,25014,12/1/2013,11/2/2013,-106.22,3,,80555
94673,40115,12/1/2013,11/7/2013,-203.03,3,,80655
94678,21915,12/1/2013,11/7/2013,-9486.95,3,,80661
94701,18514,12/1/2013,11/8/2013,-503.65,3,,80688
94764,50015,12/1/2013,11/12/2013,-547.59,3,,80755
*91568,66808,12/1/2013,11/14/2013,-18.73,1,credit,1307
94616,23314,12/1/2013,11/4/2013,804.05,1,,80586
94624,23314,12/1/2013,11/2/2013,59.12,1,,80597
94690,23314,12/1/2013,11/11/2013,250.7,1,,80677
94746,23314,12/1/2013,11/12/2013,30.5,1,,80737
94810,23314,12/1/2013,11/14/2013,48.69,1,,80818
95054,9505,12/1/2013,11/29/2013,-186.77,3,,81078
*94600,93007,12/1/2013,11/4/2013,-31.68,3,,1359
*94903,61507,12/1/2013,11/19/2013,-1832.86,3,,1362
94557,16504,12/1/2013,10/31/2013,-255.94,3,,80529
94600,93007,12/1/2013,11/4/2013,-2600,3,,80568
94633,11011,12/1/2013,11/5/2013,-338.98,3,,80608
94634,20703,12/1/2013,11/5/2013,-28.09,3,,80610
94649,34005,12/1/2013,11/6/2013,-2909.3,3,,80624
94656,25208,12/1/2013,11/6/2013,-640.4,3,,80634
94657,19803,12/1/2013,11/6/2013,-56.18,3,,80635
94677,78006,12/1/2013,11/4/2013,-417.6,3,,80660
94680,14003,12/1/2013,11/7/2013,-555.89,3,,80663
94704,28403,12/1/2013,11/8/2013,-517.48,3,,80693
94724,70006,12/1/2013,11/11/2013,-11117.1,3,,80712
94730,13203,12/1/2013,11/11/2013,-50,3,,80720
94765,21811,12/1/2013,11/12/2013,-42.23,3,,80756
94768,28104,12/1/2013,11/12/2013,-300,3,,80759
94775,12512,12/1/2013,11/13/2013,-8.08,3,,80768
94781,78006,12/1/2013,11/13/2013,-2220.41,3,,80778
94786,28303,12/1/2013,11/13/2013,-350.96,3,,80786
94797,13011,12/1/2013,11/14/2013,-6132.68,3,,80800
94801,21011,12/1/2013,11/14/2013,-128.21,3,,80809
94813,70006,12/1/2013,11/14/2013,-10000,3,,80822
94819,99802,12/1/2013,11/14/2013,-376.43,3,,80826
94821,27912,12/1/2013,11/14/2013,-1384.13,3,,80828
94846,20010,12/1/2013,11/15/2013,-70.63,3,,80858
94902,20903,12/1/2013,11/19/2013,-347.11,3,,80909
94903,61507,12/1/2013,11/19/2013,-1576.5,3,,80912
94991,30008,12/1/2013,11/18/2013,-182.11,3,,81011
36262,70524,12/1/2013,11/15/2013,2245.93,1,,32888
94965,25308,12/1/2013,11/22/2013,-6365.67,3,,80978
94949,13008,12/1/2013,11/21/2013,-4556.2,3,,80958
94950,40004,12/1/2013,11/21/2013,-28151.14,3,,80959
94965,25408,12/1/2013,11/22/2013,-18634.33,3,,80979
94350,29604,12/1/2013,10/21/2013,-325,3,,80285
95098,23314,12/1/2013,12/3/2013,-1344.29,3,,81133
94988,23314,12/1/2013,11/25/2013,170.12,1,,81008
95075,23314,12/1/2013,12/2/2013,-18.89,1,,81100
33,67008,12/1/2013,11/30/2013,11.68,5,,29437
6,19003,12/1/2013,11/30/2013,24.75,5,,58279
94451,2205,12/1/2013,10/25/2013,430.68,1,hewitt,80410
94454,25308,12/1/2013,10/25/2013,11.13,1,,80413
94458,70006,12/1/2013,10/26/2013,256.09,1,,80419
94463,85002,12/1/2013,10/26/2013,198.27,1,,80426
94469,2205,12/1/2013,10/28/2013,1078.72,1,hewitt,80430
94470,28506,12/1/2013,10/28/2013,48.1,1,,80431
94475,73510,12/1/2013,10/28/2013,243.86,1,,80438
94493,2205,12/1/2013,10/29/2013,435.32,1,tomco,80462
94495,37004,12/1/2013,10/29/2013,235.51,1,,80465
94507,14003,12/1/2013,10/29/2013,118.34,1,,80480
94509,28503,12/1/2013,10/29/2013,25.09,1,,80484
94515,2205,12/1/2013,10/30/2013,592.38,1,tomco,80494
94516,37004,12/1/2013,10/30/2013,184.52,1,,80497
94523,67503,12/1/2013,10/30/2013,575.16,1,,80502
94526,89502,12/1/2013,10/30/2013,1072.59,1,,80504
94530,28303,12/1/2013,10/30/2013,28.68,1,,80507
94540,90008,12/1/2013,10/30/2013,6.42,1,,80522
94574,52606,12/1/2013,11/1/2013,5.2,1,,80544
94594,34005,12/1/2013,11/5/2013,939.89,1,,80562
94604,89502,12/1/2013,11/4/2013,8897.26,1,,80571
94607,70006,12/1/2013,11/4/2013,-292.11,1,wayne,80574
94608,2205,12/1/2013,11/4/2013,48.15,1,hewitt,80576
94611,70006,12/1/2013,11/4/2013,79.18,1,wayne,80581
94613,93007,12/1/2013,11/5/2013,594.63,1,,80583
94614,78006,12/1/2013,11/4/2013,482.09,1,,80584
